endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
36,26,23366,485.180169615902,0.044,0.001
34,16,24935,500.686636779082,0.166,0.005
34,18,25280,498.25626685575,0.149,0.005
34,20,24363,514.766499295817,0.109,0.003
34,22,24730,531.889662633903,0.07,0.002
34,24,23676,507.275868723563,0.043,0.001
34,26,21158,430.272030747866,0.027,0.001
34,28,19112,334.109700380266,0.028,0.002
32,14,21050,451.878552053847,0.236,0.006
32,16,21967,455.028358728151,0.299,0.008
32,18,22540,447.267225804482,0.276,0.007
32,20,22476,446.873189007948,0.179,0.005
32,22,22060,445.423896336026,0.082,0.003
32,24,20272,414.361210056353,0.03,0.001
32,26,17649,346.996237233486,0.017,0.001
32,28,16642,271.357367669417,0.03,0.004
30,14,18763,374.785224123015,0.398,0.012
30,16,18910,382.929979268496,0.544,0.015
30,18,19484,376.248359983888,0.519,0.015
30,20,18862,365.802873008937,0.333,0.01
30,22,19673,349.209010593682,0.138,0.005
30,24,18068,313.181328013795,0.038,0.002
30,26,16580,258.285122273767,0.013,0.002
30,28,15229,205.398170619754,0.025,0.008
28,12,14884,271.088051360304,0.261,0.016
28,14,16157,298.15337903637,0.52,0.021
28,16,16720,310.697431464518,0.753,0.026
28,18,16752,309.360498575355,0.75,0.025
28,20,16177,298.22720286085,0.486,0.018
28,22,17037,276.349929203534,0.199,0.009
28,24,15912,241.030703923611,0.052,0.004
28,26,14131,198.646529751757,0.013,0.004
28,28,12996,163.164002680207,0.018,0.01
26,14,14227,239.793760225817,0.5,0.029
26,16,14905,255.791836880776,0.763,0.034
26,18,14860,260.825384751402,0.781,0.032
26,20,14731,254.944947095471,0.51,0.022
26,22,14412,236.653938405386,0.209,0.012
26,24,14422,208.43582349911,0.055,0.005
26,26,13612,178.548383511759,0.014,0.004
26,28,11942,153.950482749656,0.016,0.01
24,16,13067,213.791749142399,0.531,0.031
24,18,13828,223.5148553111,0.55,0.028
24,20,12964,224.398742977689,0.361,0.019
24,22,12721,214.206383100441,0.149,0.01
24,24,12134,196.247030697533,0.041,0.004
24,26,11208,177.508728806682,0.013,0.003
22,18,10961,187.956661067225,0.251,0.018
22,20,10839,194.664412873855,0.165,0.012
22,22,10399,192.883083840441,0.069,0.006
22,24,10672,183.955316841975,0.02,0.003
22,26,9989,171.535740172415,0.01,0.003
20,18,8954,155.116835260781,0.076,0.009
20,20,8830,166.633366755765,0.049,0.006
20,22,8356,171.790260459298,0.021,0.003
20,24,8206,168.103865294385,0.007,0.002
18,20,7628,147.971828271816,0.016,0.005
18,22,7031,156.872548042227,0.009,0.003
62,4,33485,720.997458000332,0.765,0.01
62,6,39621,770.086524865319,1.351,0.014
62,8,43102,774.936204328635,1.992,0.018
62,10,47310,789.312545098428,2.416,0.02
62,12,50861,828.545956473081,2.228,0.017
60,0,22078,348.174719428568,0.071,0.006
60,2,26914,554.888269591246,0.292,0.008
60,4,32745,713.596634301475,0.769,0.011
60,6,36616,783.083409889502,1.399,0.015
60,8,40887,788.190410287149,1.847,0.017
60,10,44364,780.662638826644,1.852,0.018
60,12,47754,790.28271322518,1.486,0.015
60,14,49099,812.732086049495,1.104,0.012
60,16,47480,833.254809032864,1.155,0.013
