endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
64,80,266,1.397,0,0
62,60,684,5.501,0,0
62,62,684,7.02,0,0.001
62,64,795,6.711,0,0.001
62,66,795,6.112,0,0.001
62,68,795,8.187,0,0.001
62,70,795,13.566,0,0
62,72,654,18.581,0,0
62,74,529,18.617,0,0
62,76,266,13.427,0,0
62,78,266,7.009,0,0
62,80,266,2.667,0,0
60,60,543,10.158,0,0
60,62,528,12.928,0,0
60,64,654,11.921,0,0
60,66,654,9.404,0,0
60,68,654,9.993,0,0
60,70,529,15.297,0,0
60,72,529,21.536,0,0
60,74,529,22.978,0,0
60,76,389,18.014,0,0
60,78,266,10.362,0,0
60,80,266,4.372,0,0
58,60,544,13.533,0,0
58,72,529,20.765,0,0
58,74,529,24.08,0,0
58,76,389,20.822,0,0
58,78,389,13.198,0,0
58,80,266,6.059,0,0
56,76,389,20.465,0,0
56,78,389,13.78,0,0
56,80,389,6.643,0,0
54,78,389,11.051,0,0
54,80,389,5.415,0,0
52,78,529,6.595,0,0
52,80,389,3.186,0,0
50,80,529,1.379,0,0
48,80,389,0.574,0,0
46,80,389,0.679,0,0
44,80,389,1.559,0,0
58,12,138,0.009,0,0
58,14,138,0.016,0,0
58,16,138,0.019,0,0
58,18,416,0.064,0,0
58,20,416,0.355,0,0
56,8,138,0.008,0,0
56,10,138,0.029,0,0
56,12,138,0.071,0,0
56,14,138,0.122,0,0
56,16,138,0.146,0,0
56,18,416,0.169,0,0
56,20,416,0.412,0,0
56,22,416,1.758,0,0
56,24,416,6.152,0,0
54,6,138,0.009,0,0
54,8,138,0.044,0,0
54,10,138,0.154,0,0
54,12,138,0.379,0,0
54,14,138,0.651,0,0
54,16,138,0.78,0,0
54,18,416,0.683,0,0
54,20,416,0.614,0,0
54,22,416,1.347,0,0
54,24,416,4.294,0,0
54,26,416,10.637,0,0
52,6,138,0.032,0,0
52,8,138,0.162,0,0
52,10,138,0.574,0,0
52,12,138,1.414,0,0
52,14,138,2.428,0,0
52,16,138,2.908,0,0
52,18,276,2.439,0,0
52,20,416,1.526,0,0
52,22,416,1.148,0,0
52,24,416,2.215,0,0
52,26,416,5.18,0,0
50,4,138,0.011,0,0
50,6,138,0.083,0,0
50,8,138,0.422,0,0
50,10,138,1.492,0,0
50,12,138,3.677,0,0
50,14,138,6.316,0,0
50,16,138,7.564,0,0
50,18,138,6.316,0,0
50,20,416,3.715,0,0
50,22,416,1.685,0,0
50,24,416,1.114,0,0
50,26,416,1.824,0,0
50,28,416,3.083,0,0
48,4,138,0.021,0,0
48,6,138,0.151,0,0
48,8,138,0.766,0,0
48,10,138,2.706,0,0
48,12,138,6.667,0,0
48,14,138,11.453,0,0
48,16,138,13.717,0,0
48,18,138,11.453,0,0
48,20,138,6.667,0,0
48,22,416,2.751,0,0
48,24,416,0.928,0,0
48,26,416,0.562,0,0
48,28,416,0.748,0,0
46,4,138,0.026,0,0
46,6,138,0.191,0,0
46,8,138,0.968,0,0
46,10,138,3.421,0,0
46,12,138,8.429,0,0
46,14,138,14.48,0,0
46,16,138,17.342,0,0
46,18,138,14.48,0,0
46,20,138,8.429,0,0
46,22,138,3.421,0,0
46,24,416,0.995,0,0
46,26,416,0.259,0,0
46,28,416,0.146,0,0
44,4,138,0.023,0,0
44,6,138,0.168,0,0
44,8,138,0.853,0,0
44,10,138,3.015,0,0
44,12,138,7.429,0,0
44,14,138,12.762,0,0
44,16,138,15.285,0,0
44,18,138,12.762,0,0
44,20,138,7.429,0,0
44,22,138,3.015,0,0
44,24,138,0.853,0,0
44,26,138,0.168,0,0
44,28,416,0.037,0,0
42,4,138,0.014,0,0
42,6,138,0.103,0,0
42,8,138,0.524,0,0
42,10,138,1.853,0,0
42,12,138,4.565,0,0
42,14,138,7.842,0,0
42,16,138,9.392,0,0
42,18,138,7.842,0,0
42,20,138,4.565,0,0
42,22,138,1.853,0,0
42,24,138,0.524,0,0
42,26,138,0.103,0,0
42,28,138,0.014,0,0
40,4,138,0.006,0,0
40,6,138,0.044,0,0
40,8,138,0.225,0,0
40,10,138,0.794,0,0
40,12,138,1.956,0,0
40,14,138,3.36,0,0
40,16,138,4.024,0,0
40,18,138,3.36,0,0
40,20,138,1.956,0,0
40,22,138,0.794,0,0
40,24,138,0.225,0,0
40,26,138,0.044,0,0
40,28,138,0.006,0,0
38,6,138,0.013,0,0
38,8,138,0.067,0,0
38,10,138,0.237,0,0
38,12,138,0.584,0,0
38,14,138,1.003,0,0
38,16,138,1.202,0,0
38,18,138,1.003,0,0
38,20,138,0.584,0,0
38,22,138,0.237,0,0
38,24,138,0.067,0,0
38,26,138,0.013,0,0
36,8,138,0.014,0,0
36,10,138,0.049,0,0
36,12,138,0.122,0,0
36,14,138,0.209,0,0
36,16,138,0.25,0,0
36,18,138,0.209,0,0
36,20,138,0.122,0,0
36,22,138,0.049,0,0
36,24,138,0.014,0,0
34,10,138,0.007,0,0
34,12,138,0.018,0,0
34,14,138,0.03,0,0
34,16,138,0.036,0,0
34,18,138,0.03,0,0
34,20,138,0.018,0,0
34,22,138,0.007,0,0
58,58,419,7.457,0,0
32,60,280,0.097,0,0.007
32,62,280,0.149,0,0.003
84,74,2403,50.05,0.011,0.013
82,56,2585,31.072,0,0
82,72,2280,60.097,0.024,0.018
82,74,2154,55.229,0.02,0.017
82,76,1745,50.069,0.013,0.014
80,54,2231,13.985,0,0
80,56,2479,19.66,0,0.001
80,58,2479,27.144,0,0.002
80,60,2208,36.839,0.001,0.006
80,68,2232,61.02,0.021,0.024
80,70,2128,53.469,0.02,0.024
80,72,2128,49.291,0.021,0.023
80,74,1874,50.508,0.022,0.019
80,76,1466,49.513,0.015,0.015
78,54,1720,13.75,0,0
78,56,1720,14.246,0,0.002
78,58,1976,15.809,0,0.008
78,60,1976,20.823,0.001,0.02
78,62,2084,29.235,0.004,0.035
78,64,2123,37.973,0.012,0.045
78,66,2233,42.031,0.016,0.049
78,68,2097,39.038,0.014,0.046
78,70,1993,33.517,0.01,0.039
78,72,1988,32.451,0.011,0.029
78,74,1454,36.092,0.013,0.022
78,76,1228,37.099,0.01,0.016
78,78,1093,30.027,0.004,0.012
76,54,1342,17.679,0,0
76,56,1448,14.594,0,0.003
76,58,1697,12.542,0,0.017
76,60,1837,15.657,0.002,0.044
76,62,1987,23.368,0.011,0.069
76,64,2123,30.647,0.028,0.085
76,66,2233,31.841,0.035,0.093
76,68,1993,26.315,0.022,0.091
76,70,1714,19.659,0.008,0.075
76,72,1319,17.559,0.004,0.045
76,74,1319,19.617,0.004,0.025
76,76,1093,20.504,0.003,0.017
76,78,992,16.683,0.001,0.012
74,54,770,20.782,0,0
74,56,1215,15.886,0,0.003
74,58,1347,13.006,0,0.02
74,60,1596,16.813,0.003,0.051
74,62,1596,25.483,0.017,0.077
74,64,1570,31.999,0.044,0.099
74,66,1740,30.472,0.054,0.116
74,68,1582,21.989,0.033,0.126
74,78,886,6.706,0,0.011
72,54,770,20.558,0,0
72,56,770,14.796,0,0.003
72,58,1078,12.421,0,0.018
72,60,1215,17.074,0.003,0.044
72,62,1360,25.756,0.013,0.067
72,64,1334,30.991,0.034,0.089
70,54,678,17.868,0,0
70,56,540,11.701,0,0.003
70,58,806,9.519,0,0.015
70,60,1013,13.304,0.001,0.035
70,62,1013,19.772,0.005,0.053
68,54,678,13.65,0,0
68,56,680,8.029,0,0.002
68,58,680,5.792,0,0.01
68,60,680,7.655,0,0.026
66,56,680,4.673,0,0.001
66,58,680,3.001,0,0.006
66,60,680,3.617,0,0.016
64,58,680,2.075,0,0.002
66,54,677,8.532,0,0
64,52,552,5.989,0,0
64,54,677,4.117,0,0
64,56,539,2.433,0,0
62,50,692,2.98,0,0
62,52,552,2.208,0,0
62,54,552,1.665,0,0
62,56,539,1.784,0,0
62,58,403,3.194,0,0
60,50,416,1.024,0,0
60,52,416,0.685,0,0
60,54,416,0.909,0,0
60,56,278,2.296,0,0
60,58,403,5.638,0,0
58,54,416,0.827,0,0
58,56,278,2.887,0,0
86,48,1887,29.455,0,0
86,50,2018,25.39,0,0.001
86,52,2398,28.712,0,0.001
84,44,1422,41.454,0,0
84,46,1405,31.921,0,0
84,48,1635,22.947,0,0
84,50,1980,18.369,0,0
84,52,2120,20.59,0,0
84,54,2328,29.752,0,0
82,44,1287,29.629,0,0
82,46,1422,21.127,0,0
82,48,1671,14.041,0,0
82,50,2023,11.031,0,0
82,52,2138,13.16,0,0
82,54,2208,20.284,0,0
80,42,962,23.369,0,0.002
80,44,1204,17.68,0,0.001
80,46,1305,11.494,0,0
80,48,1431,7.668,0,0
80,50,1703,7.217,0,0
80,52,1781,9.659,0,0
78,42,1238,17.262,0,0.003
78,44,1100,10.881,0,0.002
78,46,1204,6.522,0,0.001
78,48,1431,5.742,0,0
78,50,1431,8.178,0,0
78,52,1380,11.676,0,0
76,40,1376,21.717,0.001,0.004
76,42,1376,16.16,0,0.004
76,44,1376,9.478,0,0.003
76,46,1238,5.917,0,0.001
76,48,1342,7.173,0,0
76,50,1293,12.127,0,0
76,52,1279,16.971,0,0
74,40,1106,22.487,0.001,0.003
74,42,1106,18.004,0,0.002
74,44,1106,11.42,0,0.001
74,46,1238,7.952,0,0.001
74,48,962,10.162,0,0
74,50,1191,16.388,0,0
74,52,769,21.406,0,0
72,42,1106,20.707,0,0.001
72,44,968,14.418,0,0.001
72,46,968,10.947,0,0
72,48,830,13.524,0,0
72,50,815,19.615,0,0
72,52,781,23.146,0,0
70,42,828,22.27,0,0
70,44,828,16.667,0,0
70,46,828,13.438,0,0
70,48,828,15.9,0,0
70,50,677,20.953,0,0
70,52,677,22.336,0,0
68,42,828,22.748,0,0
68,44,828,18.137,0,0
68,46,828,14.634,0,0
68,48,690,15.646,0,0
68,50,552,18.765,0,0
68,52,677,18.547,0,0
66,44,828,19.006,0,0
66,46,690,14.346,0,0
66,48,690,12.623,0,0
66,50,552,13.168,0,0
66,52,677,12.187,0,0
64,46,690,12.205,0,0
64,48,690,8.444,0,0
64,50,552,7.077,0,0
100,38,536,2.765,0.002,0.458
