endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
50,38,22166,342.938251595888,0.033,0.005
50,40,23286,346.522010744669,0.08,0.009
50,42,24078,350.609247498684,0.191,0.017
50,44,24352,364.999905709711,0.371,0.026
50,46,24781,395.304716074014,0.497,0.029
50,48,25315,431.346103331194,0.435,0.025
48,32,20988,305.604883921754,0.024,0.01
48,34,21535,304.704669846942,0.013,0.005
48,36,21681,299.678553694995,0.011,0.003
48,38,21324,295.149825007542,0.017,0.003
48,40,21892,293.465324462404,0.044,0.007
48,42,22008,297.608012202639,0.118,0.014
48,44,22708,316.347691325107,0.246,0.022
48,46,22731,352.470826003062,0.343,0.024
46,36,19919,263.947079181208,0.017,0.006
46,38,20894,254.192544716552,0.013,0.003
46,40,21323,250.739913589335,0.021,0.004
46,42,20924,255.923751542115,0.052,0.009
32,0,2945,45.661377821632,0,0
32,2,3324,71.7245367842631,0,0
30,0,2416,27.7746430759269,0,0
30,2,3079,45.4404805906765,0,0
30,4,3498,61.6867189275945,0,0
28,0,1866,13.9254580579105,0,0
28,2,2525,24.1807412894528,0,0
28,4,3219,35.5546405982201,0,0
26,0,1841,6.88422600886549,0,0
26,2,2225,11.9991113641606,0,0
26,4,2505,18.1657849530768,0,0
24,0,1319,6.45291988640764,0,0
24,2,1559,8.85686127038352,0,0
24,4,2262,10.6532646803301,0,0
22,0,779,10.7511139839914,0,0
22,2,1336,12.4960806858106,0,0
22,4,1860,11.2294021215963,0,0
20,0,527,15.9596945631483,0,0
20,2,666,18.465864164407,0,0
20,4,1165,16.0810894013076,0,0
18,0,387,17.6553596606112,0,0
18,2,387,21.7119450720886,0,0
18,4,526,20.7453762905109,0,0
18,6,902,16.0065629096967,0,0
16,0,247,14.6410570976234,0,0
16,2,247,20.0781940417255,0,0
16,4,387,22.118082738696,0,0
16,6,526,19.5930134729246,0,0
16,8,902,13.578879348839,0,0
14,0,247,9.48192983183907,0,0
14,2,247,15.029333635088,0,0
14,4,247,19.1352930661141,0,0
14,6,247,18.9293969620601,0,0
14,8,517,13.9821341253582,0,0
14,10,517,7.54711507631056,0,0
12,0,247,4.96576981487546,0,0
12,2,247,9.0957178247241,0,0
12,4,247,12.9321377598079,0,0
12,6,247,13.6954414304811,0,0
12,8,247,10.4771522157272,0,0
12,10,378,5.71275473457026,0,0
12,12,479,2.29649850110984,0,0
10,0,247,2.10157950092516,0,0
10,2,247,4.29438323351917,0,0
10,4,247,6.53058219619167,0,0
10,6,247,7.17011427162633,0,0
10,8,247,5.58434770487849,0,0
10,10,247,3.05740409726113,0,0
8,0,247,0.693151234100221,0,0
8,2,247,1.51362176697229,0,0
8,4,247,2.38503336756728,0,0
8,6,247,2.6651260014829,0,0
8,8,247,2.09320979870086,0,0
6,0,247,0.170518813971135,0,0
6,2,247,0.385610041100089,0,0
6,4,247,0.618224931481947,0,0
42,18,12660,209.275599616088,0.294,0.045
42,20,12788,250.56364868025,0.33,0.041
42,22,13066,283.052241375961,0.323,0.036
42,24,14085,304.628925257283,0.305,0.035
42,26,14382,312.078088957014,0.279,0.04
40,14,10923,117.069919961147,0.105,0.035
40,16,11249,146.357705688513,0.225,0.051
40,18,11391,185.3059920775,0.343,0.054
40,20,12164,216.932845514863,0.345,0.046
40,22,12473,239.358888075658,0.267,0.037
40,24,12468,257.237151924615,0.22,0.035
40,26,13421,268.116177767265,0.225,0.041
40,28,13436,265.138270789502,0.265,0.054
38,12,9104,89.9302352329789,0.024,0.017
38,14,10634,93.6276098066181,0.067,0.035
38,22,11469,184.446525704211,0.178,0.035
38,24,11825,198.927948706314,0.135,0.032
38,26,11512,213.136853221478,0.153,0.04
38,28,12486,218.433762514107,0.206,0.053
38,30,12639,209.853581059635,0.242,0.063
36,10,7177,93.5309893121905,0.005,0.007
36,26,10734,169.313977889328,0.077,0.032
36,28,10962,182.323878248494,0.116,0.042
36,30,11244,185.618630388277,0.154,0.048
36,32,10614,178.063742736111,0.138,0.045
34,28,9579,161.527788723121,0.047,0.025
34,30,9473,170.515232299221,0.067,0.028
34,32,9490,169.43882503882,0.062,0.025
34,34,8683,158.238159068521,0.034,0.018
32,30,8241,154.402941895155,0.025,0.014
32,32,7962,150.450571469077,0.022,0.012
32,34,7156,137.962994846747,0.012,0.009
30,32,6305,124.784864365991,0.012,0.008
30,34,5891,109.432913211329,0.007,0.006
28,32,5050,102.088109469349,0.015,0.009
28,34,5219,87.1316082523115,0.014,0.008
26,32,4771,82.9051231423073,0.019,0.012
26,34,4528,71.7629827825567,0.024,0.012
24,32,4366,63.2359672355117,0.016,0.014
22,32,3683,44.595251479503,0.008,0.014
10,62,929,17.2502819145448,0,0
8,60,554,15.5796304263095,0,0
8,62,660,17.754934301124,0,0
6,62,554,13.5007517652096,0,0
4,62,554,7.267212625845,0,0
2,62,272,2.73483406554448,0,0
46,52,22090,376.718760036686,0.129,0.01
46,54,21566,365.667401744401,0.093,0.009
46,56,22233,371.359879277509,0.066,0.008
44,48,18801,324.264916166129,0.097,0.008
44,50,19894,351.891382471401,0.129,0.009
