endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
88,22,964,0.489,0,0
88,24,964,1.214,0,0
88,26,979,2.918,0,0
88,28,980,6.033,0,0
88,30,1259,10.187,0,0.001
88,32,1261,15.022,0,0.001
88,34,1400,22.175,0,0.002
86,14,401,0.21,0,0.026
86,16,678,0.31,0,0.012
86,18,678,0.498,0,0.004
86,20,1101,0.972,0,0.001
86,22,964,1.932,0,0
86,24,964,3.818,0,0
86,26,1103,7.518,0,0
86,28,1118,13.716,0,0
86,30,1397,20.99,0,0
86,32,1400,26.728,0,0.001
86,34,1400,31.87,0,0.002
84,14,678,1.111,0,0.027
84,16,678,1.497,0,0.014
84,18,960,2.19,0,0.005
84,20,1101,3.622,0,0.001
84,22,1101,6.213,0,0
84,24,964,10.076,0,0
84,26,1103,15.717,0,0
84,28,1242,23.856,0,0
84,30,1397,32.432,0,0
84,32,1538,36.769,0,0
84,34,1539,36.501,0,0.001
82,14,795,4.083,0,0.029
82,16,816,5.194,0,0.016
82,18,960,6.937,0,0.006
82,20,1101,10.283,0,0.001
82,22,1101,15.8,0,0
82,24,1101,22.308,0,0
82,26,1103,28.253,0,0
82,28,1242,33.933,0,0
82,30,1380,38.655,0,0
82,32,1538,38.644,0,0
82,34,1821,33.055,0,0.001
82,36,2101,27.912,0,0.002
80,12,795,8.058,0.002,0.042
80,14,795,10.581,0.002,0.031
80,16,933,12.824,0.001,0.018
80,18,1077,16.02,0,0.007
80,20,1218,21.905,0,0.002
80,22,1101,31.058,0,0
80,24,1101,40.107,0,0
80,26,1084,44.076,0,0
80,28,1223,42.548,0,0
80,30,1500,38.323,0,0
80,32,1802,31.963,0,0
80,34,2081,23.566,0,0
80,36,2101,16.723,0,0.001
80,38,2236,16.165,0,0.003
78,12,935,15.251,0.007,0.042
78,14,935,19.46,0.007,0.032
78,16,1073,22.56,0.003,0.019
78,18,1073,26.732,0.001,0.008
78,20,1496,34.542,0,0.002
78,22,1496,46.287,0,0
78,24,1499,56.434,0,0
